Supplier,Category,Brand,Model,Name,Price,Currency,Stock,MOQ,Notes
PHONIX,Laptops,LENOVO,82XM00LMUS,LENOVO IDEAPAD SLIM 3 15ABR8 AMD RYZEN 7 5825U 512GB SSD 16GB DDR4 AMD RADEON GRAPHICS 15.6 FHD (1920X1080) TOUCHSCREEN WINDOWS 11 COLOR ARTIC BLUE,419.15,USD,4,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,83DM0006US,LENOVO YOGA 7 2-IN-1 16AHP9 AMD RYZEN 7 8840HS UP TO 5.1GHZ 512GB SSD 16GB DDR5 AMD RADEON 780M GRAPHICS 16 WUXGA (1920X1200) TOUCHSCREEN WINDOWS 11 COLOR ARCTIC GREY,604.99,USD,9,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,81YM0060US-LCR,LENOVO IDEAPAD 5 14ARE05 AMD RYZEN 7 4700U UP TO 3.8GHZ 256GB SSD 8GB DDR4 AMD RADEON GRAPHICS 14 FHD (1920X1080) WINDOWS 10 COLOR GRAPHITE GREY. FACTORY REFURBISHED THIS PRODUCT MAY SHOW SLIGHT SIGNS OF USE VARIATIONS IN PACKAGING AND ACCESSORIES.,303.0,USD,9,1,MOQ 1 | ETA 8 | Conditions REFURBISHED
PHONIX,Laptops,LENOVO,82XM00BAUS-DB,"LENOVO IDEAPAD SLIM 3 15ABR8 AMD RYZEN 7 7730U UP TO 4.5GHZ 512GB SSD 16GB DDR4 AMD RADEON GRAPHICS 15.6"" FULL HD (1920x1080) TOUCHSCREEN WINDOWS 11 COLOR ABYSS BLUE DAMAGED BOX",455.0,USD,1,0,MOQ 0 | ETA 0 | Conditions DAMAGED BOX
PHONIX,Laptops,LENOVO,82XM00TNUS,LENOVO IDEAPAD SLIM 3 15ABR8 AMD RYZEN 7 7730U UP TO 4.5GH 1TB SSD 16GB DDR4 INTEGRATED AMD RADEON GRAPHICS 15.6 FHD (1920X1080) TOUCHSCREEN WINDOWS 11 COLOR ARCTIC GREY,488.84,USD,507,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,83M0004AUS,LENOVO LEGION 5 15AHP10 AMD RYZEN 7 260 UP TO 5.1GHZ 512GB SSD 16GB DDR5 NVIDIA GEFORCE RTX 5060 8GB 15.1 WQXGA (2560X1600) OLED WINDOWS 11 COLOR ECLIPSE BLACK,1160.49,USD,22,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,83KT001YUS,LENOVO IDEAPAD 5 2-IN-1 14AKP10 AMD RYZEN AI 7 350 UP TO 5.0GHZ 1TB SSD 16GB DDR5 AMD RADEON 860M GRAPHICS 14 WUXGA (1920X1200) IPS TOUCHSCREEN WINDOWS 11 COLOR COSMIC BLUE,627.21,USD,2,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,83HY001KU-R,LENOVO IDEAPAD SLIM 5 16AKP10 AMD RYZEN AI 7 350 1TB SSD 16GB DDR5 AMD RADEON GRAPHICS 16 FHD+ (1920X1200) TOUCHSCREEN WINDOWS 11 COLOR BLUE FACTORY REFURBISHED GRADE A,469.99,USD,40,5,MOQ 5 | ETA 7 | Conditions REFURBISHED
PHONIX,Laptops,LENOVO,83JR0004US,LENOVO YOGA 7 2-IN-1 14AKP10 AMD RYZEN AI 7-350 UP TO 5.0GHZ 1TB SSD 16GB DDR5 AMD RADEON 860M INTEGRATED 14 WUXGA (1920X1200) TOUCHSCREEN WINDOWS 11 PRO COLOR SEASHELL,762.55,USD,18,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,21MW0006US,LENOVO THINKBOOK 16 G7 ARP AMD RYZEN 7-7735HS UP TO 4.75GHZ 512GB SSD 16GB DDR5 INTEGRATED AMD RADEON 680M GRAPHICS 16 WUXGA (1920X1200) TOUCHSCREEN WINDOWS 11 PRO COLOR ARCTIC GREY,690.84,USD,18,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,82SG00BLUS,LENOVO IDEAPAD 5 15ABA7 AMD RYZEN 7 5825U UP TO 4.5GHZ 512GB SSD 16GB DDR4 AMD RADEON GRAPHICS 15.6 FHD (1920X1080) IPS WINDOWS 11 COLOR ABYSS BLUE,425.21,USD,1,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,83KU0013US,LENOVO IDEAPAD 5 2-IN-1 16AKP10 AMD RYZEN AI 7 350 UP TO 5.0GHZ 1TB SSD 16GB DDR5 AMD RADEON 860M GRAPHICS 16 WUXGA (1920X1200) IPS TOUCHSCREEN WINDOWS 11 COLOR COSMIC BLUE,584.79,USD,124,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,21M5000HUS,LENOVO THINKPAD E16 AMD G2 AMD RYZEN 5 7535U UP TO 4.55GHZ 256GB SSD 8GB DDR5 AMD RADEON 660M 16 WUXGA (1920 X 1200) WINDOWS 11 PRO COLOR BLACK,642.36,USD,45,0,MOQ 0 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,82VG00TYUS,LENOVO IDEAPAD 1 15AMN7 AMD RYZEN 5 7520U UP TO 4.3GHZ 256GB SSD 8GB DDR5 AMD RADEON GRAPHICS 15.6 FHD (1920X1080) TOUCHSCREEN WINDOWS 11 COLOR ABYSS BLUE,321.99,USD,88,5,MOQ 5 | ETA 5 | Conditions NEW
PHONIX,Laptops,LENOVO,82XQ00EBUS,LENOVO SLIM 3 15AMN8 AMD RYZEN 5 7520U 2.8GHZ 256GB SSD 8GB DDR4 AMD RADEON GRAPHICS 15.6FHD (1920X1080) WINDOWS 11 COLOR ARCTIC GREY,358.55,USD,3,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,82XM0106IN,LENOVO IDEAPAD SLIM 3 15ABR8 AMD RYZEN 5 5625U 512GB SSD 16GB DDR4 AMD RADEON GRAPHICS 15.6 FHD (1920X1080) FREEDOS COLOR ARTIC GREY,375.72,USD,157,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,21MW009SUS,LENOVO THINKBOOK 16 G7 ARP AMD RYZEN 5 7533HS UP TO 4.45GHZ 1TB SSD 16GB DDR5 INTEGRATED AMD RADEON 660M GRAPHICS 16 WUXGA (1920X1200) FREDDOS COLOR ARCTIC GREY,496.99,USD,100,10,MOQ 10 | ETA 7 | Conditions NEW
PHONIX,Laptops,LENOVO,83JU0001US,LENOVO YOGA 7 16AKP10 2 IN 1 AMD RYZEN AI 5 340 UP TO 4.8GHZ 512GB SSD 16GB DDR5 AMD RADEON 840M GRAPHICS 16 WUXGA (1920X1200) TOUCHSCREEN WINDOWS 11 COLOR SEASHELL,544.39,USD,5,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,82LM00UEUS,LENOVO IDEAPAD 5 14ALC05 AMD RYZEN 7 5700U UP TO 4.3GHZ 512GB SSD 8GB DDR4 AMD RADEON GRAPHICS 14 FHD (1920X1080) TOUCHSCREEN WINDOWS 11 COLOR GRAPHITE GREY,482.78,USD,31,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,21EB001RUS-R,LENOVO THINKPAD E14 GEN 4 AMD RYZEN 5 5625U 256GB SSD 16GB DDR4 AMD RADEON GRAPHICS 14 FHD (1920X1080) IPS WINDOWS 10 PRO COLOR MINERAL METALLIC. 3RD PARTY REFURBISHED THIS PRODUCT MAY SHOW SLIGHT SIGNS OF USE VARIATIONS IN PACKAGING AND ACCESSORIES.,303.0,USD,17,1,MOQ 1 | ETA 8 | Conditions 3RD PARTY REFURBISHED
PHONIX,Laptops,LENOVO,83KA003CUS,LENOVO IDEAPAD SLIM 3 15AHP10 AMD RYZEN 5 8540U UP TO 4.9GHZ 512GB SSD 8GB DDR5 AMD RADEON 740M GRAPHICS 15.3 WUXGA (1920X1200) IPS TOUCHSCREEN WINDOWS 11 COLOR LUNA GREY,381.78,USD,7,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,82VG00WXUS,LENOVO IDEAPAD 1 15AMN7 AMD RYZEN 5 7520U 256GB SSD 8GB DDR5 AMD RADEON 610M GRAPHICS 15.6 FHD (1920X1200) WINDOWS 11 COLOR ABYSS BLUE,289.99,USD,90,0,MOQ 0 | ETA 5 | Conditions NEW
PHONIX,Laptops,LENOVO,83JR0002US,LENOVO YOGA 7 2-IN-1 14AKP10 AMD RYZEN AI 5 340 UP TO 4.8GHZ 512GB SSD 16GB DDR5 AMD RADEON 840M GRAPHICS 14 WUXGA (1920X1200) OLED TOUCHSCREEN WINDOWS 11 COLOR SEASHELL,712.05,USD,90,5,MOQ 5 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,82XB00C2US,LENOVO IDEAPAD SLIM 3 15IAN8 INTEL CORE I3-N305 UP TO 3.8GHZ 128GB UFS 8GB DDR5 INTEL UHD GRAPHICS 15.6 FHD (1920X1080) WINDOWS 11 COLOR ARCTIC GREY,241.99,USD,500,20,MOQ 20 | ETA 7 | Conditions NEW
PHONIX,Laptops,LENOVO,82XB008LUS-DB,LENOVO IDEAPAD SLIM 3 15IAN8 INTEL CORE I3-N305 UP TO 3.8GHZ 256GB SSD 8GB DDR5 INTEL UHD GRAPHICS 15.6 FULL HD (1920X1080) WINDOWS 11 COLOR ARCTIC GREY DAMAGED BOX,258.99,USD,1,0,MOQ 0 | ETA 0 | Conditions DAMAGED BOX
PHONIX,Laptops,LENOVO,82KA005MUS,LENOVO V14 ITL GEN 2 INTEL CORE I3-1115G4 UP TO 4.1GHZ 256GB SSD 8GBDDR4 INTEL UHD GRAPHICS 14 FHD (1920X1080) WINDOWS 10 PRO COLOR BLACK,338.35,USD,12,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,83A100PBUS,LENOVO V15 G4 IRU INTEL CORE I3-1315U 1.2GHZ 512GB SSD 16GB DDR4 15.6 FHD (1920x1080) RJ-45 WINDOWS 11 COLOR BLACK,387.0,USD,985,0,MOQ 0 | ETA 5 | Conditions NEW
PHONIX,Laptops,LENOVO,LN20VL331-R,LENOVO THINKPAD L13 YOGA GEN 2 INTEL CORE I3-1115G4 256GB SSD 8GB DDR4 13.3 (1920X1080) TOUCHSCREEN WINDOWS 10 PRO COLOR BLACK. 3RD PARTY REFURBISHED THIS PRODUCT MAY SHOW SLIGHT SIGNS OF USE VARIATIONS IN PACKAGING AND ACCESSORIES.,360.57,USD,1,1,MOQ 1 | ETA 8 | Conditions 3RD PARTY REFURBISHED
PHONIX,Laptops,LENOVO,20X300GKEU,LENOVO THINKPAD L15 INTEL CORE I3-1115G4 UP TO 4.1GHZ 256GB SSD 8GB DDR4 INTEL UHD GRAPHICS 15.6 FHD (1920X1080) WINDOWS 10 PRO COLOR BLACK,573.68,USD,27,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,83GW00GCUS,LENOVO V15 G5 IRL INTEL CORE I3 1315U 512GB SSD 8GB DDR4 INTEL UHD GRAPHICS 15.6 FHD (1920X1080) FREEDOS COLOR BLACK,337.0,USD,985,0,MOQ 0 | ETA 5 | Conditions NEW
PHONIX,Laptops,LENOVO,83LU0007US,LENOVO LEGION PRO 5 16IAX10H INTEL ULTRA 9-275HX UP TO 5.4 GHZ 1TB SSD 32GB DDR5 NVIDIA GEFORCE RTX 5070 TI 12GB 16 WQXGA (2560 X 1600) 165HZ WINDOWS 11 COLOR ECLIPSE BLACK,2224.02,USD,9,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,83D4001HUS-ROB,LENOVO IDEAPAD PRO 5 16 IMH9 INTEL CORE ULTRA 9 185H UP TO 5.1GHZ 1TB SSD 32GB DDR5 NVIDIA GEFORCE RTX 4050 6GB 16 2K (2048X1280) TOUCHSCREEN WINDOWS 11 COLOR ARTIC GREY. 3RD PARTY REFURBISHED THIS PRODUCT MAY SHOW SLIGHT SIGNS OF USE VARIATIONS IN PACKAGING AND ACCESSORIES.,1085.75,USD,5,1,MOQ 1 | ETA 8 | Conditions 3RD PARTY REFURBISHED
PHONIX,Laptops,LENOVO,83NX0000US,LENOVO LEGION 5 16IAX10 INTEL CORE ULTRA 9 275HX UP TO 5.4GHZ 1TB SSD 32GB DDR5 NVIDIA GEFORCE RTX 5060 8GB 16 WQXGA (2560X1600) WINDOWS 11 COLOR STORM GREY,1460.46,USD,3,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,83NX0000US-R,LENOVO LEGION 5 16IAX10 INTEL CORE ULTRA 9 275HX UP TO 5.4GHZ 1TB SSD 32GB DDR5 NVIDIA GEFORCE RTX 5060 8GB 16 WQXGA (2560X1600) WINDOWS 11 COLOR STORM GREY FACTORY REFURBISHED GRADE A,1259.99,USD,30,5,MOQ 5 | ETA 7 | Conditions REFURBISHED
PHONIX,Laptops,LENOVO,83F5X001US-R,LENOVO LEGION 7 16IAX10H INTEL CORE ULTRA 9 275HX 2TB SSD 32GB DD5 NVIDIA RTX 5080 16GB 16 (2560X1600) OLED 240HZ WINDOWS 11 COLOR ECLIPSE BLACK. FACTORY REFURBISHED THIS PRODUCT MAY SHOW SLIGHT SIGNS OF USE VARIATIONS IN PACKAGING AND ACCESSORIES,2018.99,USD,64,1,MOQ 1 | ETA 8 | Conditions REFURBISHED
PHONIX,Laptops,LENOVO,83KYX000R1-R,LENOVO LEGION 7 16IAX10 INTEL CORE ULTRA 9 275HX 1TB SSD 32GB DDR5 NVIDIA RTX 5070 8GB 16 (2560X1600) OLED 165HZ WINDOWS 11 COLOR GLACIER WHITE. FACTORY REFURBISHED THIS PRODUCT MAY SHOW SLIGHT SIGNS OF USE VARIATIONS IN PACKAGING AND ACCESSORIES,1443.29,USD,5,1,MOQ 1 | ETA 8 | Conditions REFURBISHED
PHONIX,Laptops,LENOVO,21TD000MUS,LENOVO THINKPAD T1G GEN 8 INTEL CORE ULTRA 9 285H UP TO 5.40 GHZ 2TB SSD 64GB DDR5 NVIDIA GEFORCE RTX 5070 8GB 16 WQUXGA (3840X2400) WINDOWS 11 PRO COLOR BLACK,3008.79,USD,12,1,MOQ 1 | ETA 7 | Conditions NEW
PHONIX,Laptops,LENOVO,21TD000PUS,LENOVO THINKPAD T1G GEN 8 INTEL CORE ULTRA 9 285H UP TO 5.40 GHZ 1TB SSD 32GB DDR5 NVIDIA GEFORCE RTX 5070 8GB 16 WQUXGA (3840X2400) WINDOWS 11 PRO COLOR BLACK,2624.99,USD,9,1,MOQ 1 | ETA 7 | Conditions NEW
PHONIX,Laptops,LENOVO,83F50053US,LENOVO LEGION PRO 7 16IAX10H INTEL CORE ULTRA 9-275HX UP TO 5.4GHZ 1TB SSD 32GB DDR5 NVIDIA GEFORCE RTX 5080 16 OLED WQXGA (2560X1600) WINDOWS 11 COLOR ECLIPSE BLACK,2570.45,USD,36,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,83LU0006US,LENOVO LEGION PRO 5 16IAX10H INTEL CORE ULTRA 9 275HX 2TB SSD 32GB DDR5 NVIDIA GEFORCE RTX 5070 TI 12GB 16 WQXGA (2560x1600) WINDOWS 11 COLOR BLACK,1919.99,USD,50,0,MOQ 0 | ETA 7 | Conditions NEW
PHONIX,Laptops,LENOVO,83N30000US,LENOVO IDEAPAD SLIM 3 15Q8X10 SNAPDRAGON X X1-26-100 UP TO 3.0GHZ 256GB SSD 16GB DDR5 INTEGRATED QUALCOMM ADRENO GPU 15.3 WUXGA (1920X1200) TOUCHSCREEN WINDOWS 11 COLOR LUNA GREY,434.99,USD,22,1,MOQ 1 | ETA 7 | Conditions NEW
PHONIX,Laptops,LENOVO,83B40001US,LENOVO IDEAPAD 1 15IRU7 INTEL CORE I5-1334U 512GB SSD 16GB DDR4 INTEL IRIS XE GRAPHICS 15.6 FHD (1920x1080) TOUCHSCREEN WINDOWS 11 COLOR ABYSS BLUE,420.16,USD,5,1,MOQ 1 | ETA 8 | Conditions NEW
PHONIX,Laptops,LENOVO,82LXX007US-R,LENOVO IDEAPAD 1 15IJL7 INTEL PENTIUM SILVER N6000 UP TO 3.3GHZ 128GB EMMC 4GB DDR4 INTEL UHD GRAPHICS 15.6 HD (1366X768) WINDOWS 11 COLOR CLOUD GREY. FACTORY REFURBISHED THIS PRODUCT MAY SHOW SLIGHT SIGNS OF USE VARIATIONS IN PACKAGING AND ACCESSORIES.,156.55,USD,7,1,MOQ 1 | ETA 8 | Conditions REFURBISHED
